omega_frac,t,z,vz
0.75,0.683333,0.047877,-0.117611
0.75,0.691667,0.046909,0.021852
0.75,0.700000,0.047916,0.084569
0.75,0.708333,0.048100,0.047925
0.75,0.716667,0.048770,0.028331
0.75,0.725000,0.048886,0.015121
0.75,0.733333,0.048427,-0.066058
0.75,0.741667,0.047607,-0.068100
0.75,0.750000,0.047079,-0.015638
0.75,0.758333,0.047276,-0.053552
0.75,0.766667,0.046890,-0.050384
0.75,0.775000,0.047301,0.105460
0.75,0.783333,0.048702,0.151822
0.75,0.791667,0.049286,0.069966
0.75,0.800000,0.049224,0.010119
0.75,0.808333,0.049185,-0.034899
0.75,0.816667,0.048225,-0.096091
0.75,0.825000,0.047431,-0.036174
0.75,0.833333,0.047309,-0.035640
0.75,0.841667,0.047169,-0.006415
0.75,0.850000,0.047501,0.086917
0.75,0.858333,0.047975,0.040146
0.75,0.866667,0.047711,-0.041451
0.75,0.875000,0.046964,-0.045138
0.75,0.883333,0.047592,-0.000636
0.75,0.891667,0.047746,0.030589
0.75,0.900000,0.048356,0.028440
0.75,0.908333,0.047915,-0.041965
0.75,0.916667,0.047522,0.029576
0.75,0.925000,0.047461,0.022663
0.75,0.933333,0.047520,0.063613
0.75,0.941667,0.047733,0.033585
0.75,0.950000,0.047460,-0.000436
0.75,0.958333,0.047724,0.021883
0.75,0.966667,0.047821,0.030209
0.75,0.975000,0.047591,-0.013311
0.75,0.983333,0.047116,-0.007246
0.75,0.991667,0.047217,-0.056801
0.75,1.000000,0.047030,0.015023
0.75,1.008333,0.047575,0.067688
0.75,1.016667,0.048121,0.030205
0.75,1.025000,0.047720,-0.019690
0.75,1.033333,0.047345,-0.006406
0.75,1.041667,0.047706,-0.029742
0.75,1.050000,0.047127,-0.052950
0.75,1.058333,0.046955,0.080684
0.75,1.066667,0.048316,0.123803
0.75,1.075000,0.048666,0.041938
0.75,1.083333,0.048334,-0.039839
0.75,1.091667,0.047598,-0.048561
0.75,1.100000,0.047139,-0.045112
0.75,1.108333,0.047004,-0.017115
0.75,1.116667,0.047681,0.075743
0.75,1.125000,0.048055,0.026283
0.75,1.133333,0.047923,-0.043861
0.75,1.141667,0.047853,-0.045286
0.75,1.150000,0.047976,0.035275
0.75,1.158333,0.047797,-0.007545
0.75,1.166667,0.047654,0.045120
0.75,1.175000,0.047765,-0.012369
0.75,1.183333,0.047081,-0.024788
0.75,1.191667,0.048035,0.107401
0.75,1.200000,0.048875,0.088135
0.75,1.208333,0.048928,0.006296
0.75,1.216667,0.048331,-0.027014
0.75,1.225000,0.047671,-0.075044
0.75,1.233333,0.046977,-0.029798
0.75,1.241667,0.047819,0.088889
0.75,1.250000,0.048932,0.143357
0.75,1.258333,0.049452,0.063244
0.75,1.266667,0.049467,0.018833
0.75,1.275000,0.049348,-0.009642
0.75,1.283333,0.048743,-0.070009
0.75,1.291667,0.047862,-0.070326
0.75,1.300000,0.047622,0.001345
0.75,1.308333,0.047550,0.009896
0.75,1.316667,0.047568,0.007952
0.75,1.325000,0.048059,0.120707
0.75,1.333333,0.048384,0.040353
0.75,1.341667,0.048070,-0.031399
0.75,1.350000,0.047825,-0.037349
0.75,1.358333,0.047412,0.012284
0.75,1.366667,0.047746,0.014302
0.75,1.375000,0.047625,0.034971
0.75,1.383333,0.047532,-0.036536
0.75,1.391667,0.046997,-0.064432
0.75,1.400000,0.047342,0.039682
0.75,1.408333,0.047457,-0.018456
0.75,1.416667,0.047006,-0.027938
0.75,1.425000,0.047759,0.118127
0.75,1.433333,0.048358,0.081890
0.75,1.441667,0.048359,0.000088
0.75,1.450000,0.047824,-0.023498
0.75,1.458333,0.047458,0.007650
0.75,1.466667,0.048170,0.022999
0.75,1.475000,0.047831,-0.026631
0.75,1.483333,0.047845,-0.008130
0.75,1.491667,0.047458,-0.046379
0.75,1.500000,0.047270,-0.098967
0.75,1.508333,0.046919,-0.049584
0.75,1.516667,0.047907,0.103808
0.75,1.525000,0.048635,0.066800
0.75,1.533333,0.048518,-0.007953
0.75,1.541667,0.047950,0.021507
0.75,1.550000,0.047862,0.049256
0.75,1.558333,0.048239,0.092977
0.75,1.566667,0.048492,0.076320
0.75,1.575000,0.048737,-0.002032
0.75,1.583333,0.048331,-0.044704
0.75,1.591667,0.047968,-0.059948
0.75,1.600000,0.046910,-0.119377
0.75,1.608333,0.046892,-0.047847
0.75,1.616667,0.047369,-0.049881
0.75,1.625000,0.047771,0.021535
0.75,1.633333,0.048035,0.022903
0.75,1.641667,0.047860,-0.026423
0.75,1.650000,0.047237,-0.073094
0.75,1.658333,0.047230,-0.022173
0.75,1.666667,0.048201,0.029948
0.75,1.675000,0.047799,-0.046536
0.75,1.683333,0.047170,-0.087207
0.75,1.691667,0.047592,-0.012019
0.75,1.700000,0.047147,-0.066454
0.75,1.708333,0.047021,-0.026968
0.75,1.716667,0.047857,0.073854
0.75,1.725000,0.048070,0.043207
0.75,1.733333,0.048154,0.009335
0.75,1.741667,0.047935,-0.010699
0.75,1.750000,0.047516,-0.009913
0.75,1.758333,0.047600,0.026106
0.75,1.766667,0.047463,0.010042
0.75,1.775000,0.047377,0.036016
0.75,1.783333,0.048025,0.046278
0.75,1.791667,0.047896,-0.010118
0.75,1.800000,0.047600,-0.049651
0.75,1.808333,0.048443,0.103431
0.75,1.816667,0.048902,0.044076
0.75,1.825000,0.049044,-0.012435
0.75,1.833333,0.048524,-0.054078
0.75,1.841667,0.047623,-0.111246
0.75,1.850000,0.047221,-0.037025
0.75,1.858333,0.047234,-0.022710
0.75,1.866667,0.047354,-0.015530
0.75,1.875000,0.047686,-0.002525
0.75,1.883333,0.047246,-0.080830
0.75,1.891667,0.046817,-0.034033
0.75,1.900000,0.047428,0.085355
0.75,1.908333,0.048298,0.023854
0.75,1.916667,0.047957,-0.040584
0.75,1.925000,0.047537,-0.062660
0.75,1.933333,0.047252,-0.047837
0.75,1.941667,0.048616,0.119959
0.75,1.950000,0.050015,0.203911
0.75,1.958333,0.051526,0.210010
0.75,1.966667,0.052654,0.128209
0.75,1.975000,0.053112,0.074965
0.75,1.983333,0.053344,0.029936
0.75,1.991667,0.052910,-0.051856
0.75,2.000000,0.051843,-0.085107
0.75,2.008333,0.050521,-0.164086
0.75,2.016667,0.048928,-0.175665
0.75,2.025000,0.047180,-0.075937
0.75,2.033333,0.047812,0.054072
0.75,2.041667,0.048159,-0.027210
0.75,2.050000,0.047589,-0.060201
0.75,2.058333,0.047051,-0.045110
0.75,2.066667,0.048040,0.048097
0.75,2.075000,0.048498,0.087736
0.75,2.083333,0.048627,0.065424
0.75,2.091667,0.049446,0.140137
0.75,2.100000,0.050339,0.125155
0.75,2.108333,0.051222,0.069495
0.75,2.116667,0.051178,0.022792
0.75,2.125000,0.051097,-0.007566
0.75,2.133333,0.050403,-0.081945
0.75,2.141667,0.049037,-0.163800
0.75,2.150000,0.047265,-0.029462
0.75,2.158333,0.047873,0.045245
0.75,2.166667,0.047770,-0.021041
0.75,2.175000,0.047351,-0.027801
0.75,2.183333,0.047416,-0.001923
0.75,2.191667,0.047577,0.036709
0.75,2.200000,0.048173,0.189200
0.75,2.208333,0.049070,0.137727
0.75,2.216667,0.049602,0.080754
0.75,2.225000,0.049592,-0.001087
0.75,2.233333,0.048902,-0.082852
0.75,2.241667,0.047602,-0.128776
0.75,2.250000,0.047157,0.017069
0.75,2.258333,0.048812,0.212010
0.75,2.266667,0.049899,0.161296
0.75,2.275000,0.050977,0.142121
0.75,2.283333,0.051479,0.060360
0.75,2.291667,0.051300,-0.021409
0.75,2.300000,0.050440,-0.101534
0.75,2.308333,0.049002,-0.168706
0.75,2.316667,0.047275,-0.221827
0.75,2.325000,0.046840,-0.037277
0.75,2.333333,0.047772,0.063562
0.75,2.341667,0.048404,0.144706
0.75,2.350000,0.049220,0.094430
0.75,2.358333,0.049379,0.036741
0.75,2.366667,0.049084,-0.034221
0.75,2.375000,0.048407,-0.113760
0.75,2.383333,0.047229,-0.138841
0.75,2.391667,0.047131,-0.007140
0.75,2.400000,0.047072,-0.028735
0.75,2.408333,0.047152,-0.005037
0.75,2.416667,0.047584,0.011415
0.75,2.425000,0.048260,0.052555
0.75,2.433333,0.048016,-0.029261
0.75,2.441667,0.047246,-0.062752
0.75,2.450000,0.046730,-0.067790
0.75,2.458333,0.047696,0.051749
0.75,2.466667,0.048126,0.056538
0.75,2.475000,0.048105,0.015535
0.75,2.483333,0.047949,-0.020666
0.75,2.491667,0.047675,-0.035327
0.75,2.500000,0.047019,-0.093701
0.75,2.508333,0.046683,-0.131065
0.75,2.516667,0.046860,-0.048818
0.75,2.525000,0.047241,-0.013913
0.75,2.533333,0.047470,0.039339
0.75,2.541667,0.048034,0.031812
0.75,2.550000,0.048007,-0.021404
0.75,2.558333,0.047200,-0.033154
0.75,2.566667,0.047522,0.002542
0.75,2.575000,0.047638,0.059174
0.75,2.583333,0.048196,0.128220
0.75,2.591667,0.049289,0.075072
0.75,2.600000,0.049236,-0.006908
0.75,2.608333,0.049008,-0.033201
0.75,2.616667,0.048699,-0.050497
0.75,2.625000,0.047928,-0.077957
0.75,2.633333,0.047190,-0.023546
0.75,2.641667,0.047484,0.028153
0.75,2.650000,0.047579,-0.011619
0.75,2.658333,0.047366,0.017393
0.75,2.666667,0.048086,0.104094
0.75,2.675000,0.048306,0.072549
0.75,2.683333,0.048251,0.049175
0.75,2.691667,0.048496,0.061176
0.75,2.700000,0.048607,0.056907
0.75,2.708333,0.048404,-0.023830
0.75,2.716667,0.047713,-0.038944
0.75,2.725000,0.047346,-0.027899
0.75,2.733333,0.046807,-0.030940
0.75,2.741667,0.047371,0.023395
0.75,2.750000,0.047549,0.024700
0.75,2.758333,0.047686,-0.001757
0.75,2.766667,0.047309,0.013962
0.75,2.775000,0.048396,0.199115
0.75,2.783333,0.049381,0.117218
0.75,2.791667,0.049714,0.035380
0.75,2.800000,0.049569,-0.020882
0.75,2.808333,0.049456,-0.044872
0.75,2.816667,0.048640,-0.116069
0.75,2.825000,0.047687,-0.093029
0.75,2.833333,0.047314,0.026864
0.75,2.841667,0.047419,0.022619
0.75,2.850000,0.047795,0.049655
0.75,2.858333,0.047805,-0.005475
0.75,2.866667,0.047313,-0.036562
0.75,2.875000,0.047197,-0.029090
0.75,2.883333,0.047561,0.042734
0.75,2.891667,0.047828,0.018634
0.75,2.900000,0.047744,0.005940
0.75,2.908333,0.047734,0.118768
0.75,2.916667,0.048512,0.085563
0.75,2.925000,0.048679,0.054715
0.75,2.933333,0.048467,-0.011704
0.75,2.941667,0.047688,-0.090247
0.75,2.950000,0.046779,-0.014511
0.75,2.958333,0.047627,0.020014
0.75,2.966667,0.049339,0.186498
0.75,2.975000,0.050931,0.145612
0.75,2.983333,0.052536,0.070109
0.75,2.991667,0.052450,-0.011913
0.75,3.000000,0.052345,-0.008964
0.75,3.008333,0.051845,-0.090731
0.75,3.016667,0.050650,-0.143013
0.75,3.025000,0.049263,-0.166794
0.75,3.033333,0.047553,-0.058240
0.75,3.041667,0.047740,0.011130
0.75,3.050000,0.047420,-0.035201
0.75,3.058333,0.047519,0.067258
0.75,3.066667,0.048054,0.070666
0.75,3.075000,0.048260,0.136596
0.75,3.083333,0.048767,0.077590
0.75,3.091667,0.048795,0.032961
0.75,3.100000,0.048960,0.005181
0.75,3.108333,0.048322,-0.066507
0.75,3.116667,0.047985,0.058723
0.75,3.125000,0.049421,0.188283
0.75,3.133333,0.051014,0.192106
0.75,3.141667,0.052044,0.126403
0.75,3.150000,0.052420,0.044534
0.75,3.158333,0.052147,-0.032057
0.75,3.166667,0.051671,0.004201
0.75,3.175000,0.051305,-0.050989
0.75,3.183333,0.050463,-0.116958
0.75,3.191667,0.049340,-0.077180
0.75,3.200000,0.048900,-0.055960
0.75,3.208333,0.047752,-0.089395
0.75,3.216667,0.047949,0.073662
0.75,3.225000,0.048990,0.105934
0.75,3.233333,0.049270,0.065575
0.75,3.241667,0.049336,-0.000727
0.75,3.250000,0.048648,-0.052313
0.75,3.258333,0.047744,-0.017725
0.75,3.266667,0.047575,0.088377
0.75,3.275000,0.048727,0.085489
0.75,3.283333,0.048758,0.003659
0.75,3.291667,0.048107,-0.078116
0.75,3.300000,0.047140,-0.048366
0.75,3.308333,0.047537,0.022898
0.75,3.316667,0.047811,0.036021
0.75,3.325000,0.047502,-0.007899
0.75,3.333333,0.047202,-0.042670
0.75,3.341667,0.047292,0.023235
0.75,3.350000,0.048435,0.133959
0.75,3.358333,0.049060,0.083545
0.75,3.366667,0.049076,0.001841
0.75,3.375000,0.048410,-0.072538
0.75,3.383333,0.047524,-0.061475
0.75,3.391667,0.047671,-0.029853
0.75,3.400000,0.047400,-0.034822
0.75,3.408333,0.047598,0.038369
0.75,3.416667,0.047846,0.007958
0.75,3.425000,0.047590,-0.038384
0.75,3.433333,0.047033,-0.013837
0.75,3.441667,0.047781,0.063099
0.75,3.450000,0.048220,0.054583
0.75,3.458333,0.048264,0.016121
0.75,3.466667,0.048131,0.068998
0.75,3.475000,0.048039,0.017967
0.75,3.483333,0.048257,0.001792
0.75,3.491667,0.047992,-0.021910
0.75,3.500000,0.047374,-0.065661
0.75,3.508333,0.046902,0.006709
0.75,3.516667,0.047514,0.024948
0.75,3.525000,0.047740,0.033882
0.75,3.533333,0.047990,0.047484
0.75,3.541667,0.048191,0.035783
0.75,3.550000,0.048216,0.014783
0.75,3.558333,0.047829,0.003903
0.75,3.566667,0.047408,-0.007316
0.75,3.575000,0.047843,-0.004645
0.75,3.583333,0.047375,-0.044962
0.75,3.591667,0.046924,-0.083422
0.75,3.600000,0.048762,0.185761
0.75,3.608333,0.049765,0.103796
0.75,3.616667,0.050195,0.083049
0.75,3.625000,0.050520,0.015534
0.75,3.633333,0.050149,-0.048149
0.75,3.641667,0.049360,-0.061176
0.75,3.650000,0.048893,-0.027216
0.75,3.658333,0.048090,-0.039110
0.75,3.666667,0.048502,0.030286
0.75,3.675000,0.048258,-0.023907
0.75,3.683333,0.047888,-0.026494
0.75,3.691667,0.047274,-0.074497
0.75,3.700000,0.047175,-0.046077
0.75,3.708333,0.047180,-0.016458
0.75,3.716667,0.047779,0.004885
0.75,3.725000,0.047915,-0.019302
0.75,3.733333,0.047525,0.009192
0.75,3.741667,0.047791,-0.013270
0.75,3.750000,0.047440,0.078773
0.75,3.758333,0.048071,0.131300
0.75,3.766667,0.048703,0.075669
0.75,3.775000,0.048822,0.008337
0.75,3.783333,0.048249,-0.008373
0.75,3.791667,0.047958,-0.016765
0.75,3.800000,0.047455,-0.069250
0.75,3.808333,0.047087,-0.007662
0.75,3.816667,0.048590,0.091559
0.75,3.825000,0.049250,0.043758
0.75,3.833333,0.049007,0.019226
0.75,3.841667,0.049169,-0.038999
0.75,3.850000,0.048316,-0.085367
0.75,3.858333,0.047126,-0.118011
0.75,3.866667,0.048661,0.264407
0.75,3.875000,0.050472,0.215765
0.75,3.883333,0.051745,0.166153
0.75,3.891667,0.052753,0.106064
0.75,3.900000,0.053024,0.039189
0.75,3.908333,0.053053,0.031705
0.75,3.916667,0.052630,-0.050186
0.75,3.925000,0.051527,-0.132041
0.75,3.933333,0.049742,-0.190278
0.75,3.941667,0.048191,-0.190340
0.75,3.950000,0.047052,-0.082748
0.75,3.958333,0.046951,0.010450
0.75,3.966667,0.047546,0.106723
0.75,3.975000,0.048253,0.067320
0.75,3.983333,0.048178,-0.014509
0.75,3.991667,0.047679,-0.003513
0.75,4.000000,0.047753,-0.004101
0.75,4.008333,0.047057,-0.045137
0.75,4.016667,0.047596,0.151464
0.75,4.025000,0.048643,0.119364
0.75,4.033333,0.048989,0.037673
0.75,4.041667,0.048692,-0.025880
0.75,4.050000,0.048151,-0.043421
0.75,4.058333,0.047465,-0.053175
0.75,4.066667,0.047277,0.031217
0.75,4.075000,0.048150,0.177292
0.75,4.083333,0.048947,0.095552
0.75,4.091667,0.049062,0.013779
0.75,4.100000,0.048496,-0.059057
0.75,4.108333,0.047581,-0.132162
0.75,4.116667,0.046532,-0.085933
0.75,4.125000,0.047715,0.079386
0.75,4.133333,0.048169,0.028942
0.75,4.141667,0.047749,-0.036520
0.75,4.150000,0.047474,0.037369
0.75,4.158333,0.047557,-0.028389
0.75,4.166667,0.047059,-0.044351
0.75,4.175000,0.047548,0.089360
0.75,4.183333,0.048290,0.084580
0.75,4.191667,0.048686,0.060142
0.75,4.200000,0.048504,0.004336
0.75,4.208333,0.047970,-0.023220
0.75,4.216667,0.047236,-0.095174
0.75,4.225000,0.047096,0.001245
0.75,4.233333,0.047596,0.003393
0.75,4.241667,0.049506,0.257675
0.75,4.250000,0.051356,0.242230
0.75,4.258333,0.052695,0.160429
0.75,4.266667,0.053352,0.078638
0.75,4.275000,0.053328,-0.003153
0.75,4.283333,0.052623,-0.084943
0.75,4.291667,0.051297,-0.119382
0.75,4.300000,0.050237,-0.108041
0.75,4.308333,0.049060,-0.130908
0.75,4.316667,0.047722,-0.074088
0.75,4.325000,0.047057,-0.060887
0.75,4.333333,0.047280,-0.005315
0.75,4.341667,0.047630,0.031698
0.75,4.350000,0.047730,0.029894
0.75,4.358333,0.047566,0.043034
0.75,4.366667,0.048906,0.111447
0.75,4.375000,0.049445,0.056762
0.75,4.383333,0.049238,-0.025140
0.75,4.391667,0.048762,-0.047925
0.75,4.400000,0.047852,-0.120215
0.75,4.408333,0.047026,-0.039930
0.75,4.416667,0.047657,0.052238
0.75,4.425000,0.048066,0.021577
0.75,4.433333,0.047737,-0.026121
0.75,4.441667,0.047432,-0.061868
0.75,4.450000,0.047065,-0.083746
0.75,4.458333,0.047238,-0.079024
0.75,4.466667,0.047644,0.069258
0.75,4.475000,0.047769,0.007596
0.75,4.483333,0.047315,-0.057756
0.75,4.491667,0.047427,-0.019768
0.75,4.500000,0.047489,0.034207
0.75,4.508333,0.047320,0.017180
0.75,4.516667,0.047634,0.049710
0.75,4.525000,0.047772,-0.005624
0.75,4.533333,0.047232,-0.007725
0.75,4.541667,0.047683,0.127475
0.75,4.550000,0.049885,0.263899
0.75,4.558333,0.051405,0.181771
0.75,4.566667,0.052245,0.099667
0.75,4.575000,0.052417,0.060747
0.75,4.583333,0.052784,-0.001322
0.75,4.591667,0.052098,-0.083117
0.75,4.600000,0.051385,-0.041873
0.75,4.608333,0.050580,-0.115516
0.75,4.616667,0.049236,-0.146003
0.75,4.625000,0.048012,-0.159886
0.75,4.633333,0.047444,-0.029910
0.75,4.641667,0.048331,0.140635
0.75,4.650000,0.049336,0.218257
0.75,4.658333,0.050527,0.147950
0.75,4.666667,0.051079,0.066195
0.75,4.675000,0.050950,-0.015565
0.75,4.683333,0.050140,-0.097324
0.75,4.691667,0.048794,-0.148616
0.75,4.700000,0.047782,-0.125223
0.75,4.708333,0.047427,-0.055541
0.75,4.716667,0.047258,0.057119
0.75,4.725000,0.047953,0.101713
0.75,4.733333,0.048188,0.019874
0.75,4.741667,0.047799,-0.034031
0.75,4.750000,0.047616,-0.001094
0.75,4.758333,0.047749,0.064862
0.75,4.766667,0.047936,0.025722
0.75,4.775000,0.047728,-0.008423
0.75,4.783333,0.047723,0.023799
0.75,4.791667,0.047338,-0.055820
0.75,4.800000,0.046897,-0.017737
0.75,4.808333,0.047992,0.058456
0.75,4.816667,0.047904,0.032110
0.75,4.825000,0.047889,0.079203
0.75,4.833333,0.048330,0.075387
0.75,4.841667,0.048277,0.021168
0.75,4.850000,0.047776,-0.050636
0.75,4.858333,0.047037,-0.007218
0.75,4.866667,0.048002,0.063587
0.75,4.875000,0.048101,0.009102
0.75,4.883333,0.047551,-0.065760
0.75,4.891667,0.047099,-0.061498
0.75,4.900000,0.046715,-0.071649
0.75,4.908333,0.047505,0.042173
0.75,4.916667,0.048456,0.086478
0.75,4.925000,0.048499,0.004614
0.75,4.933333,0.048151,-0.034939
0.75,4.941667,0.047583,-0.057618
0.75,4.950000,0.046939,-0.092979
0.75,4.958333,0.046990,-0.042916
0.75,4.966667,0.047313,0.001338
0.75,4.975000,0.047107,-0.010074
0.75,4.983333,0.047346,0.010383
0.75,4.991667,0.047554,-0.001857
1.0,0.000000,0.048271,0.063471
1.0,0.008333,0.048118,0.028931
1.0,0.016667,0.047714,-0.021326
1.0,0.025000,0.047242,0.062175
1.0,0.033333,0.048351,0.148403
1.0,0.041667,0.048909,0.104948
1.0,0.050000,0.049107,0.054632
1.0,0.058333,0.048880,-0.027378
1.0,0.066667,0.048072,-0.076147
1.0,0.075000,0.047287,-0.073449
1.0,0.083333,0.047168,0.059035
1.0,0.091667,0.048818,0.120385
1.0,0.100000,0.049193,0.051819
1.0,0.108333,0.049022,0.024087
1.0,0.116667,0.049219,-0.009118
1.0,0.125000,0.048881,-0.022418
1.0,0.133333,0.048049,-0.091044
1.0,0.141667,0.047064,-0.028576
1.0,0.150000,0.047683,0.098697
1.0,0.158333,0.048753,0.065451
1.0,0.166667,0.048984,0.009741
1.0,0.175000,0.048898,-0.024107
1.0,0.183333,0.048479,-0.069665
1.0,0.191667,0.047515,-0.058968
1.0,0.200000,0.046977,-0.067410
1.0,0.208333,0.047114,-0.032340
1.0,0.216667,0.047109,-0.036596
1.0,0.225000,0.047056,0.167267
1.0,0.233333,0.049068,0.239617
1.0,0.241667,0.050384,0.157852
1.0,0.250000,0.051019,0.076010
1.0,0.258333,0.050973,-0.005835
1.0,0.266667,0.050279,-0.039216
1.0,0.275000,0.049551,-0.008205
1.0,0.283333,0.049162,0.013080
1.0,0.291667,0.049549,0.063711
1.0,0.300000,0.049981,0.016125
1.0,0.308333,0.049965,-0.000753
1.0,0.316667,0.049426,-0.069991
1.0,0.325000,0.048184,-0.137916
1.0,0.333333,0.046816,-0.113227
1.0,0.341667,0.047763,0.111759
1.0,0.350000,0.048513,0.141579
1.0,0.358333,0.049008,0.078968
1.0,0.366667,0.048989,0.000708
1.0,0.375000,0.048315,-0.009576
1.0,0.383333,0.048254,0.010050
1.0,0.391667,0.047762,-0.000886
1.0,0.400000,0.048083,-0.001803
1.0,0.408333,0.047730,0.033952
1.0,0.416667,0.053010,0.639291
1.0,0.425000,0.057665,0.557153
1.0,0.433333,0.061641,0.474875
1.0,0.441667,0.064937,0.392593
1.0,0.450000,0.067553,0.310311
1.0,0.458333,0.069491,0.228029
1.0,0.466667,0.070748,0.145750
1.0,0.475000,0.071326,0.063475
1.0,0.483333,0.071225,-0.018796
1.0,0.491667,0.070444,-0.097743
1.0,0.500000,0.069588,-0.113663
1.0,0.508333,0.069220,-0.087161
1.0,0.516667,0.068559,-0.118228
1.0,0.525000,0.066854,-0.200109
1.0,0.533333,0.064470,-0.282256
1.0,0.541667,0.061406,-0.364406
1.0,0.550000,0.057664,-0.446560
1.0,0.558333,0.053242,-0.513036
1.0,0.566667,0.050275,-0.424042
1.0,0.575000,0.047715,-0.150610
1.0,0.583333,0.048269,0.050997
1.0,0.591667,0.049651,0.161842
1.0,0.600000,0.050321,0.079612
1.0,0.608333,0.050746,0.081934
1.0,0.616667,0.050858,0.038776
1.0,0.625000,0.051120,0.089986
1.0,0.633333,0.051183,0.007335
1.0,0.641667,0.050568,-0.001508
1.0,0.650000,0.051192,0.055919
1.0,0.658333,0.050974,-0.026053
1.0,0.666667,0.050075,-0.108066
1.0,0.675000,0.048499,-0.137821
1.0,0.683333,0.048192,0.032336
1.0,0.691667,0.048621,0.036929
1.0,0.700000,0.048247,-0.044933
1.0,0.708333,0.047542,-0.061760
1.0,0.716667,0.046725,-0.045581
1.0,0.725000,0.048786,0.300330
1.0,0.733333,0.051397,0.322438
1.0,0.741667,0.053404,0.240635
1.0,0.750000,0.054729,0.158849
1.0,0.758333,0.055374,0.077064
1.0,0.766667,0.055337,-0.004721
1.0,0.775000,0.054620,-0.086507
1.0,0.783333,0.053221,-0.168293
1.0,0.791667,0.051265,-0.149045
1.0,0.800000,0.050228,-0.083311
1.0,0.808333,0.048926,-0.066361
1.0,0.816667,0.047975,-0.020078
1.0,0.825000,0.048123,0.012525
1.0,0.833333,0.048111,-0.035336
1.0,0.841667,0.048120,-0.008614
1.0,0.850000,0.047931,-0.075655
1.0,0.858333,0.046671,-0.010432
1.0,0.866667,0.048638,0.237653
1.0,0.875000,0.049937,0.156134
1.0,0.883333,0.050557,0.074349
1.0,0.891667,0.050496,-0.007436
1.0,0.900000,0.049785,-0.012285
1.0,0.908333,0.049696,-0.001528
1.0,0.916667,0.049204,0.025219
1.0,0.925000,0.050080,0.028735
1.0,0.933333,0.050628,0.210821
1.0,0.941667,0.052016,0.194646
1.0,0.950000,0.053783,0.210708
1.0,0.958333,0.054859,0.128960
1.0,0.966667,0.055255,0.047181
1.0,0.975000,0.054969,-0.034599
1.0,0.983333,0.054002,-0.116379
1.0,0.991667,0.052491,-0.198150
1.0,1.000000,0.050893,-0.218286
1.0,1.008333,0.049280,-0.197294
1.0,1.016667,0.047368,-0.125213
1.0,1.025000,0.048834,0.247551
1.0,1.033333,0.051691,0.268693
1.0,1.041667,0.053257,0.218787
1.0,1.050000,0.054426,0.145009
1.0,1.058333,0.054959,0.070824
1.0,1.066667,0.054881,0.001701
1.0,1.075000,0.054442,-0.033369
1.0,1.083333,0.053819,-0.063090
1.0,1.091667,0.052603,-0.145062
1.0,1.100000,0.050710,-0.222939
1.0,1.108333,0.048498,-0.230029
1.0,1.116667,0.046783,-0.099168
1.0,1.125000,0.048223,0.135320
1.0,1.133333,0.048865,0.129289
1.0,1.141667,0.049262,0.102353
1.0,1.150000,0.049507,0.069082
1.0,1.158333,0.049401,-0.012661
1.0,1.166667,0.048614,-0.094568
1.0,1.175000,0.047531,-0.090662
1.0,1.183333,0.047359,0.034807
1.0,1.191667,0.048358,0.119345
1.0,1.200000,0.049131,0.091758
1.0,1.208333,0.049215,0.010046
1.0,1.216667,0.048618,-0.071751
1.0,1.225000,0.047553,-0.123627
1.0,1.233333,0.046755,-0.055413
1.0,1.241667,0.047102,0.043537
1.0,1.250000,0.047874,0.122514
1.0,1.258333,0.048336,0.137535
1.0,1.266667,0.049046,0.060518
1.0,1.275000,0.048869,-0.006320
1.0,1.283333,0.048216,-0.070778
1.0,1.291667,0.047397,-0.055803
1.0,1.300000,0.048241,0.144563
1.0,1.308333,0.049641,0.131247
1.0,1.316667,0.050054,0.049377
1.0,1.325000,0.049787,-0.025555
1.0,1.333333,0.049223,-0.037866
1.0,1.341667,0.049549,0.008613
1.0,1.350000,0.048947,0.006641
1.0,1.358333,0.049633,0.015843
1.0,1.366667,0.049128,-0.013910
1.0,1.375000,0.048426,-0.031069
1.0,1.383333,0.047890,-0.043781
1.0,1.391667,0.047822,0.036490
1.0,1.400000,0.048241,-0.001483
1.0,1.408333,0.048145,0.006610
1.0,1.416667,0.048066,0.038900
1.0,1.425000,0.048269,0.093583
1.0,1.433333,0.048780,0.141792
1.0,1.441667,0.051201,0.201495
1.0,1.450000,0.052200,0.119507
1.0,1.458333,0.052520,0.037520
1.0,1.466667,0.052163,0.017511
1.0,1.475000,0.052436,0.016661
1.0,1.483333,0.051888,-0.065217
1.0,1.491667,0.050660,-0.147165
1.0,1.500000,0.048751,-0.229113
1.0,1.508333,0.046700,-0.159997
1.0,1.516667,0.046934,0.013535
1.0,1.525000,0.047210,0.078067
1.0,1.533333,0.047632,0.156495
1.0,1.541667,0.048708,0.178090
1.0,1.550000,0.049737,0.141955
1.0,1.558333,0.050239,0.060491
1.0,1.566667,0.050062,-0.021273
1.0,1.575000,0.049204,-0.103037
1.0,1.583333,0.047924,-0.099307
1.0,1.591667,0.047499,-0.009518
1.0,1.600000,0.047638,0.057986
1.0,1.608333,0.048373,0.220568
1.0,1.616667,0.049904,0.159849
1.0,1.625000,0.051216,0.171679
1.0,1.633333,0.051964,0.089870
1.0,1.641667,0.052031,0.008102
1.0,1.650000,0.051417,-0.073665
